id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category,review_year,review_month,review_day,review_dayofweek,availability_category,review_frequency,host_type,log_price,has_review,review_quarter,days_since_last_review,review_recency_score,availability_rate,is_highly_available,is_rarely_available,avg_days_between_reviews,booking_frequency_score,is_high_season,is_low_season,season,distance_to_times_square,distance_to_central_park,distance_to_empire_state_building,distance_to_statue_of_liberty,distance_to_brooklyn_bridge,distance_to_yankee_stadium,distance_to_nearest_attraction,neighborhood_listing_count,neighborhood_avg_price,price_ratio_to_neighborhood_avg,borough_avg_price,price_ratio_to_borough_avg,geo_cluster,geo_cluster_avg_price,price_ratio_to_cluster_avg,location_premium_score,host_total_listings,is_professional_host,is_single_listing_host,review_volume,popularity_score,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_avg_price,price_ratio_to_room_type_avg,minimum_nights_category,is_short_term,is_long_term,room_borough_interaction,room_borough_avg_price,avail_bin,room_availability_interaction,premium_property_score,has_premium_luxury,has_premium_luxurious,has_premium_premium,has_premium_upscale,has_premium_elegant,has_premium_stylish,has_premium_high-end,has_premium_exclusive,has_premium_modern,has_premium_newly,has_premium_renovated,has_premium_designer,has_location_central,has_location_heart,has_location_downtown,has_location_prime,has_location_center,has_location_minutes,has_location_close,has_location_near,has_location_walking,has_location_distance,has_location_steps,has_location_park,has_location_subway,has_view_view,has_view_panoramic,has_view_skyline,has_view_river,has_view_park,has_view_overlooking,has_view_facing,has_view_scenic,has_view_stunning,has_view_breathtaking,has_amenity_wifi,has_amenity_pool,has_amenity_doorman,has_amenity_elevator,has_amenity_gym,has_amenity_fitness,has_amenity_parking,has_amenity_kitchen,has_amenity_washer,has_amenity_dryer,has_amenity_balcony,has_amenity_terrace,has_amenity_patio,has_amenity_garden,has_size_spacious,has_size_large,has_size_bigger,has_size_huge,has_size_giant,has_size_cozy,has_size_roomy,has_size_airy,premium_keyword_count,location_keyword_count,view_keyword_count,amenity_keyword_count,size_keyword_count,total_keyword_count,name_character_count,name_word_count,marketing_appeal_score,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
17684277,Cute Private Room,119737270,Fattie,Brooklyn,Flatbush,40.63865,-73.95786,Private room,65,2,0,,0.0,2,0,Economy,2019,6,17,3,,,Few Listings,4.189654742026425,0,-1,3024,0.0,0.0,0,1,3024.0,0.0,1,0,Summer,13.474122533887215,15.867557260525524,12.427311013062297,9.219435172951993,8.19095712695121,21.39958772151019,8.19095712695121,621,92.21256038647343,0.7048931265716681,120.22784305915157,0.5406401574385751,0,144.73425314937012,0.4490989422726218,0.48855228747676116,2,0,0,,0.0,False,True,False,86.79041728295459,0.7489306081809314,Short Stay,1,0,Private room_Brooklyn,74.5852093206951,,Private room_nan,0.38656568624302834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0.0,False,True,False
12145578,Spacious Parkside Abode,2589215,Caroline,Brooklyn,Flatbush,40.65206,-73.96149,Private room,100,4,5,2018-11-09,0.14,1,7,Economy,2018,11,9,4,Rarely Available,Very Low,Single Listing,4.61512051684126,1,4,241,0.9203042328042328,0.019178082191780823,0,1,48.2,0.9840608465608466,0,0,Fall,11.952588492353783,14.36591938222304,10.905200126334693,8.128189196630112,6.710000620077678,19.96417466266756,6.710000620077678,621,92.21256038647343,1.0844509639564124,120.22784305915157,0.8317540883670386,0,144.73425314937012,0.6909214496501874,0.6046340586424427,1,0,1,Few,0.005171143994673407,False,True,False,86.79041728295459,1.1522009356629714,Week Stay,0,0,Private room_Brooklyn,74.5852093206951,Low,Private room_Low,0.4229415607911348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,23,3,0.3055555555555556,False,True,False
32499495,Carroll Gardens Charm with Magical Manhattan Views,67274316,Linsey,Brooklyn,Columbia St,40.68418,-74.00313,Entire home/apt,175,2,30,2019-06-28,7.14,1,73,Standard,2019,6,28,4,Occasionally Available,Very High,Single Listing,5.170483995038151,1,2,10,0.9966931216931217,0.2,0,0,0.3333333333333333,0.999889770723104,1,0,Summer,8.341788775454866,11.220951772807862,7.290470725017378,3.5325966173153183,2.4933415075229752,17.4199419807464,2.4933415075229752,42,162.95238095238096,1.0739333722969022,120.22784305915157,1.4555696546423176,0,144.73425314937012,1.209112536887828,0.652296794475127,1,0,1,Many,0.08487301781419429,True,False,False,200.6470773966926,0.8721781661140938,Short Stay,1,0,Entire home/apt_Brooklyn,171.6848999266478,Low,Entire home/apt_Low,0.6211509436867964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,50,7,0.19444444444444442,True,False,False
14577253,Summer home for families with baby + toddler,387756,Miguel,Manhattan,Chelsea,40.74725,-73.99515,Entire home/apt,250,2,3,2018-12-30,0.13,1,358,Premium,2018,12,30,6,Always Available,Very Low,Single Listing,5.525452939131784,1,4,190,0.9371693121693122,0.9808219178082191,1,0,63.333333333333336,0.9790564373897708,1,0,Winter,1.4455414058415113,4.480306725115632,0.8062742341589957,7.678763049001316,4.578046937934253,10.841801315859103,0.8062742341589957,1106,228.7377938517179,1.092954495145938,185.52557988795778,1.34752307552942,1,157.03422697272356,1.5920096199373424,0.7531047566600473,1,0,1,Few,0.003495848789966437,True,False,False,200.6470773966926,1.2459688087344198,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6269801816350041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0.0,True,False,False
35999335,Cozy private bedroom in Chinatown/Lower East Side,60441049,Kelly,Manhattan,Chinatown,40.71409,-73.99427,Private room,71,1,0,,0.0,1,259,Economy,2019,6,17,3,Highly Available,,Single Listing,4.276666119016055,0,-1,3024,0.0,0.7095890410958904,1,0,3024.0,0.0,1,0,Summer,4.938165684169515,7.820381988042113,3.8828374317938286,5.058586587270071,0.9156853630474057,14.065174351247204,0.9156853630474057,368,161.49728260869566,0.4396358802645084,185.52557988795778,0.3826965534503553,0,144.73425314937012,0.49055422925163306,0.5411289466564746,1,0,1,,0.0,False,True,False,86.79041728295459,0.8180626643207096,Single Night,1,0,Private room_Manhattan,112.40963250972031,High,Private room_High,0.4023386839969424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,49,7,0.05555555555555556,False,True,False
32973353,Spacious shared room in newly renovated house,248161322,Sergii,Brooklyn,Bushwick,40.69977,-73.93966,Shared room,35,30,0,,0.0,14,341,Budget,2019,6,17,3,Always Available,,Professional Host,3.58351893845611,0,-1,3024,0.0,0.9342465753424658,1,0,3024.0,0.0,1,0,Summer,7.53951421210512,9.332690069406834,6.655292736360957,8.916617280918338,4.876226279804678,14.480874809566933,4.876226279804678,2465,84.80040567951319,0.41273387455569216,120.22784305915157,0.2911139309284635,0,144.73425314937012,0.24182250737756558,0.49817120352428895,14,1,0,,0.0,False,False,True,70.12758620689655,0.4990903279736441,Month Stay,0,1,Shared room_Brooklyn,50.52784503631961,High,Shared room_High,0.2694513610572867,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,45,7,0.38888888888888884,False,False,True
5993541,Chic Loft Like 2 bed-2bath,4562182,Florence,Manhattan,Harlem,40.81506,-73.94851,Entire home/apt,285,30,74,2019-05-23,1.47,4,284,Premium,2019,5,23,3,Always Available,Medium,Few Listings,5.655991810819852,1,2,46,0.9847883597883598,0.7780821917808219,1,0,0.6216216216216216,0.9997944372944373,0,0,Spring,7.067862532096458,4.058187147905181,8.046520861930333,16.162861470546073,12.782921242309808,2.4775345778656,2.4775345778656,2655,115.07834274952918,2.4765737252604465,185.52557988795778,1.536176306103539,1,157.03422697272356,1.8148909667285704,0.9015570190420706,4,0,0,Numerous,0.07138763197586727,True,False,False,200.6470773966926,1.4204044419572386,Month Stay,0,1,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6918833953053813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0.0,True,False,False
5934255,"Artist loft in prime WILLIAMSBURG, art everywhere!",1407676,Jessica,Brooklyn,Williamsburg,40.71604,-73.9589,Private room,132,1,143,2019-06-26,2.99,4,273,Standard,2019,6,26,2,Always Available,High,Few Listings,4.890349128221754,1,2,12,0.996031746031746,0.7479452054794521,1,0,0.08391608391608392,0.99997224997225,1,0,Summer,5.176087501588343,7.273691591096262,4.248157463818194,7.808689646541569,3.388239574426537,12.92404730727795,3.388239574426537,3917,142.0824610671432,0.9290379615371486,120.22784305915157,1.097915396644491,0,144.73425314937012,0.9120163135382473,0.6601656315915503,4,0,0,Numerous,0.13922805158099277,False,True,False,86.79041728295459,1.5209052350751222,Single Night,1,0,Private room_Brooklyn,74.5852093206951,High,Private room_High,0.4798181049517629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,7,0.1388888888888889,False,True,False
1024113,"Lovely room in East Williamsburg, NY",2120889,Megan,Brooklyn,Williamsburg,40.71238,-73.9379,Private room,63,2,0,,0.0,1,66,Economy,2019,6,17,3,Occasionally Available,,Single Listing,4.158883083359672,0,-1,3024,0.0,0.18082191780821918,0,0,3024.0,0.0,1,0,Summer,6.4666266685246265,8.02274950363858,5.680193451039195,9.348685478747912,5.0218385360249425,13.071454571483965,5.0218385360249425,3917,142.0824610671432,0.44340448164273,120.22784305915157,0.5240050756712343,0,144.73425314937012,0.43528051327961803,0.5207823049660246,1,0,1,,0.0,False,True,False,86.79041728295459,0.7258865894676719,Short Stay,1,0,Private room_Brooklyn,74.5852093206951,Low,Private room_Low,0.3962346914898074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0.0,False,True,False
16487077,"East 29th Street, Luxury 1bd",22541573,Ken,Manhattan,Midtown,40.74593,-73.98687,Entire home/apt,200,30,0,,0.0,87,365,Standard,2019,6,17,3,Always Available,,Professional Host,5.303304908059076,0,-1,3024,0.0,1.0,1,0,3024.0,0.0,1,0,Summer,1.347075013311744,4.280658010538786,0.29180110571482376,7.961287809727903,4.508821786191286,10.613568496664156,0.29180110571482376,1543,278.1600777705768,0.7190104403298222,185.52557988795778,1.078018460423536,1,157.03422697272356,1.2736076959498739,0.6609902078311181,87,1,0,,0.0,True,False,False,200.6470773966926,0.9967750469875358,Month Stay,0,1,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.5982970623493354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,5,0.16666666666666666,True,False,False
30506672,Peaceful Haven in NYC!,24419496,Melissa,Manhattan,Upper East Side,40.77604,-73.94524,Entire home/apt,125,3,1,2019-01-03,0.16,1,0,Standard,2019,1,3,3,,Very Low,Single Listing,4.836281906951478,1,1,186,0.9384920634920635,0.0,0,1,186.0,0.9384920634920635,0,1,Winter,3.9394855752975064,1.8798195394731192,4.588879861502229,12.774627890297628,8.911998123971896,6.167456277415513,1.8798195394731192,1794,178.20903010033445,0.7014234908838405,185.52557988795778,0.67376153776471,1,157.03422697272356,0.7960048099686712,0.6204857190200481,1,0,1,Few,0.0021624339271398094,True,False,False,200.6470773966926,0.6229844043672099,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,,Entire home/apt_nan,0.5867944458841564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0.0,True,False,False
5903889,PRIVATE BEDROOM on Lower East Side,30616009,Daniel,Manhattan,Chinatown,40.71758,-73.99201,Private room,84,1,2,2017-06-25,0.08,1,2,Economy,2017,6,25,6,Rarely Available,Very Low,Single Listing,4.442651256490317,1,2,743,0.7542989417989419,0.005479452054794521,0,1,371.5,0.8771494708994709,1,0,Summer,4.527842486085737,7.393405282604533,3.4680247236519532,5.434762819160003,1.3414063745942104,13.633182815787503,1.3414063745942104,368,161.49728260869566,0.5201325907354747,185.52557988795778,0.45276775337788516,0,144.73425314937012,0.5803740177061574,0.5669682097887015,1,0,1,Few,0.0022735858029975676,False,True,False,86.79041728295459,0.9678487859568959,Single Night,1,0,Private room_Manhattan,112.40963250972031,Low,Private room_Low,0.41077253867750974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0.0,False,True,False
30193325,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #2,205031545,Red Awning,Manhattan,Midtown,40.75439,-73.96648,Entire home/apt,956,4,0,,0.0,49,121,Luxury,2019,6,17,3,Moderately Available,,Professional Host,6.863803391452954,0,-1,3024,0.0,0.3315068493150685,0,0,3024.0,0.0,1,0,Summer,1.6515700110178089,2.9811364591415126,1.7506631172662463,9.786496049374302,5.950037722633962,9.024285523683913,1.7506631172662463,1543,278.1600777705768,3.4368699047765503,185.52557988795778,5.152928240824503,1,157.03422697272356,6.087844786640398,0.9769965142351054,49,1,0,,0.0,True,False,False,200.6470773966926,4.764584724600422,Week Stay,0,0,Entire home/apt_Manhattan,233.39540544652365,Medium,Entire home/apt_Medium,0.6930989542705317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0.0,True,False,False
21948799,Bedroom in Beautiful House with Sunny Porch,16686426,Helen,Queens,Long Island City,40.75982,-73.93138,Private room,65,2,10,2019-05-18,0.52,1,0,Economy,2019,5,18,5,,Low,Single Listing,4.189654742026425,1,2,51,0.9831349206349206,0.0,0,1,5.1,0.9983134920634921,0,0,Spring,4.562806346457755,3.7945502866830516,4.7484348315997575,12.35043408030015,8.133814914074392,7.771425215462057,3.7945502866830516,537,127.46554934823091,0.5099417084252509,96.93042556948613,0.670584077374175,1,157.03422697272356,0.41392250118370905,0.5639335037010019,1,0,1,Some,0.012393570040628864,False,True,False,86.79041728295459,0.7489306081809314,Short Stay,1,0,Private room_Queens,68.81726490655592,,Private room_nan,0.4128981221224892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0.0,False,True,False
6972046,Large Private Upper West Side Room,23574544,Maxwell,Manhattan,Upper West Side,40.78567,-73.97665,Private room,150,1,7,2015-09-26,0.14,1,0,Standard,2015,9,26,5,,Very Low,Single Listing,5.017279836814924,1,3,1381,0.5433201058201058,0.0,0,1,197.28571428571428,0.934760015117158,0,0,Fall,3.165735431300663,0.9886131610294357,4.2137347017398294,12.155135371745894,9.010735409166054,6.472285789035334,0.9886131610294357,1959,186.32006125574273,0.8050662874896233,185.52557988795778,0.8085138453176521,1,157.03422697272356,0.9552057719624054,0.6571734063126431,1,0,1,Some,0.00676096911391029,False,True,False,86.79041728295459,1.728301403494457,Single Night,1,0,Private room_Manhattan,112.40963250972031,,Private room_nan,0.439180312627966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,34,6,0.05555555555555556,False,True,False
26128481,Cozy Home Away TH,179436298,Nyota,Brooklyn,Crown Heights,40.66391,-73.95618,Entire home/apt,112,2,3,2018-12-29,0.29,2,364,Standard,2018,12,29,5,Always Available,Very Low,Few Listings,4.727387818712341,1,4,191,0.9368386243386243,0.9972602739726028,1,0,63.666666666666664,0.9789462081128748,1,0,Winter,10.750238654840823,13.071017645111528,9.718803793974372,7.961253828724185,5.813546672079432,18.596184166753716,5.813546672079432,1562,109.67925736235595,1.0211593576894564,120.22784305915157,0.9315645789710832,0,144.73425314937012,0.7738320236082099,0.6055577903925728,2,0,0,Few,0.004863370157487805,True,False,False,200.6470773966926,0.5581940263130201,Short Stay,1,0,Entire home/apt_Brooklyn,171.6848999266478,High,Entire home/apt_High,0.5831263481650182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,4,0.05555555555555556,True,False,False
3468942,Luxury Studio Central Park West,17477908,Mat,Manhattan,Upper West Side,40.79219,-73.96862,Entire home/apt,199,30,11,2019-04-24,0.19,10,365,Standard,2019,4,24,2,Always Available,Very Low,Multiple Listings,5.298317366548036,1,2,75,0.9751984126984127,1.0,1,0,6.818181818181818,0.9977453102453102,0,0,Spring,4.058779084544012,1.234997805722549,5.077220529368257,13.115476068900056,9.864741584000889,5.481732453475449,1.234997805722549,1959,186.32006125574273,1.068054608069567,185.52557988795778,1.0726283681214184,1,157.03422697272356,1.2672396574701246,0.710481948080347,10,0,0,Some,0.010367969779734485,True,False,False,200.6470773966926,0.9917911717525981,Month Stay,0,1,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6162549753580244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4,31,5,0.5555555555555556,True,False,False
32848199,"Cozy, Confortable and Nice place in Bay Ridge",246910562,Stefany,Brooklyn,Bay Ridge,40.63238,-74.02382,Private room,53,1,22,2019-06-26,5.32,1,83,Economy,2019,6,26,2,Occasionally Available,Very High,Single Listing,3.9889840465642745,1,2,12,0.996031746031746,0.2273972602739726,0,0,0.5454545454545454,0.9998196248196248,1,0,Summer,14.337035449297819,17.238961734054175,13.295163646864665,6.554474723515709,8.50590254106267,23.42176862008486,6.554474723515709,140,115.46428571428571,0.45901639344262296,120.22784305915157,0.44082966683453045,0,144.73425314937012,0.36618836831459933,0.4150642343715012,1,0,1,Many,0.0629581617816912,False,True,False,86.79041728295459,0.6106664959013748,Single Night,1,0,Private room_Brooklyn,74.5852093206951,Low,Private room_Low,0.3834067188459577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,45,8,0.05555555555555556,False,True,False
4109246,Calm Bushwick Room--Next to subway!,7714918,Carrie-Anne,Brooklyn,Bushwick,40.70569,-73.92268,Private room,40,28,191,2019-05-15,3.36,2,95,Budget,2019,5,15,2,Moderately Available,High,Few Listings,3.713572066704308,1,2,54,0.9821428571428571,0.2602739726027397,0,0,0.28272251308900526,0.99990650710546,0,0,Spring,7.864557345994665,9.172054433992885,7.124282021131823,10.432306428939185,6.256409533465,13.781351904256743,6.256409533465,2465,84.80040567951319,0.47169585663507674,120.22784305915157,0.33270163534681546,0,144.73425314937012,0.27636857986007496,0.5083844158811301,2,0,0,Numerous,0.18054624760507113,False,True,False,86.79041728295459,0.4608803742651885,Month Stay,0,0,Private room_Brooklyn,74.5852093206951,Medium,Private room_Medium,0.4466791990458604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,5,0.1388888888888889,False,True,False
9716437,Chill Gramercy Flat,956269,Justin,Manhattan,Gramercy,40.73725,-73.98439,Entire home/apt,195,3,19,2019-06-21,0.43,1,34,Standard,2019,6,21,4,Occasionally Available,Very Low,Single Listing,5.278114659230518,1,2,17,0.9943783068783069,0.09315068493150686,0,0,0.8947368421052632,0.9997041214146477,1,0,Summer,2.309188707983667,5.114036988800754,1.2447257157456326,7.363031226183296,3.6206119075508267,11.37772019227932,1.2447257157456326,337,214.513353115727,0.9090343196248496,185.52557988795778,1.0510679989129477,0,144.73425314937012,1.3472968268178653,0.695095614232222,1,0,1,Many,0.018778552307964075,True,False,False,200.6470773966926,0.9718556708128474,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,Low,Entire home/apt_Low,0.6141622499620558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.0,True,False,False
28890259,Charming Studio view of NYC,55335435,Tatiana,Manhattan,Harlem,40.82834,-73.94298,Entire home/apt,75,5,2,2019-01-08,0.27,1,0,Economy,2019,1,8,1,,Very Low,Single Listing,4.330733340286331,1,1,181,0.9401455026455027,0.0,0,1,90.5,0.9700727513227513,0,1,Winter,8.60160068250992,5.603093534876161,9.588955172838144,17.67726897193625,14.330909183905577,1.418758076171423,1.418758076171423,2655,115.07834274952918,0.6517299277001175,185.52557988795778,0.40425692265882607,1,157.03422697272356,0.4776028859812027,0.5431272072255412,1,0,1,Few,0.003897517426929192,True,False,False,200.6470773966926,0.37379064262032596,Week Stay,0,0,Entire home/apt_Manhattan,233.39540544652365,,Entire home/apt_nan,0.5641074173957411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27,5,0.11111111111111112,True,False,False
23038073,Renovated 2 Bed 2Bath high floor Pool in building,113805886,Yaacov,Manhattan,Upper East Side,40.77915,-73.95041,Entire home/apt,225,31,0,,0.0,33,326,Premium,2019,6,17,3,Always Available,,Professional Host,5.420534999272286,0,-1,3024,0.0,0.8931506849315068,1,0,3024.0,0.0,1,0,Summer,3.7766700987648623,1.3738075413649455,4.530423145571063,12.762811051757033,9.017743226910945,5.968414586444032,1.3738075413649455,1794,178.20903010033445,1.262562283590913,185.52557988795778,1.212770767976478,1,157.03422697272356,1.4328086579436081,0.7630381524255608,33,1,0,,0.0,True,False,False,200.6470773966926,1.1213719278609777,Long Term,0,1,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6289114457276683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,49,9,0.24999999999999997,True,False,False
21206002,Impressive 1 bedroom near Sloan Kettering,120762452,Stanley,Manhattan,Murray Hill,40.74865,-73.9753,Entire home/apt,175,30,0,,0.0,50,364,Standard,2019,6,17,3,Always Available,,Professional Host,5.170483995038151,0,-1,3024,0.0,0.9972602739726028,1,0,3024.0,0.0,1,0,Summer,1.348742545327858,3.694493438800422,0.8765291371698927,8.815375733541215,5.069373705115726,9.90499578043345,0.8765291371698927,485,220.95876288659792,0.7920029860495498,185.52557988795778,0.9432661528705941,1,157.03422697272356,1.1144067339561397,0.6792151184524319,50,1,0,,0.0,True,False,False,200.6470773966926,0.8721781661140938,Month Stay,0,1,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6037645355357296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41,6,0.1388888888888889,True,False,False
2651810,Quiet Queens Apt in middle of NYC,13574223,Jimmy,Queens,Maspeth,40.71827,-73.90647,Entire home/apt,80,2,61,2019-06-16,3.13,1,32,Economy,2019,6,16,6,Occasionally Available,High,Single Listing,4.394449154672439,1,2,22,0.9927248677248677,0.08767123287671233,0,0,0.36065573770491804,0.9998807355364733,1,0,Summer,7.990739631147585,8.63342798880664,7.469326178087974,12.076029610169515,7.741115952375897,12.490320448019048,7.469326178087974,110,83.64545454545454,0.9564177806760136,96.93042556948613,0.8253342490759077,0,144.73425314937012,0.5527371597201499,0.6278073980381923,1,0,1,Numerous,0.0752418028888617,True,False,False,200.6470773966926,0.39871001879501433,Short Stay,1,0,Entire home/apt_Queens,144.82712511938874,Low,Entire home/apt_Low,0.6109147602781162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0.0,True,False,False
